 Banyule,2021,1 North West Metro,2021.1,December,"4,243.50","5,405",1,"4,243.50.1"
 Merri-bek,2021,1 North West Metro,2021,December,"5,369.50","9,316",1,"5,369.50"
 Moira,2022,2 Eastern,2022,December,"4,801.90","1,468",1,"4,801.90"
 Loddon,2015,4 Western,2015,December,"4,156.20",313,1,"4,156.20"
 Cardinia,2021,3 Southern Metro,2021,December,"3,908.90","4,674",1,"3,908.90"
 Indigo,2021,2 Eastern,2021,December,"2,347.70",405,1,"2,347.70"
 Frankston,2017,3 Southern Metro,2017,December,"7,610.90","10,701",1,"7,610.90"
 Warrnambool,2023,4 Western,2023,December,"6,374.60","2,276",1,"6,374.60"
 Queenscliffe,2018,4 Western,2018,December,"3,419.10",101,1,"3,419.10"
 Wyndham,2020,1 North West Metro,2020,December,"4,593.20","13,196",1,"4,593.20"
 Wangaratta,2017,2 Eastern,2017,December,"6,148.30","1,780",1,"6,148.30"
 Melbourne,2017,1 North West Metro,2017,December,"17,014.40","26,535",1,"17,014.40"
 Yarra Ranges,2019,2 Eastern,2019,December,"3,881.10","6,161",1,"3,881.10"
 Moonee Valley,2019,1 North West Metro,2019,December,"5,122.40","6,475",1,"5,122.40"
 South Gippsland,2016,2 Eastern,2016,December,"3,911.10","1,139",1,"3,911.10"
 Northern Grampians,2017,4 Western,2017,December,"7,264.30",842,1,"7,264.30"
 Banyule,2022,1 North West Metro,2022,December,"4,217.60","5,371",1,"4,217.60"
 Moorabool,2018,4 Western,2018,December,"5,089.10","1,764",1,"5,089.10"
 Yarra,2017,1 North West Metro,2017,December,"11,175.30","10,561",1,"11,175.30"
 Mount Alexander,2022,4 Western,2022,December,"3,292.80",669,1,"3,292.80"
 Benalla,2023,2 Eastern,2023,December,"7,210.50","1,045",1,"7,210.50"
 Moira,2020,2 Eastern,2020,December,"5,264.40","1,595",1,"5,264.40"
 Knox,2023,2 Eastern,2023,December,"4,557.90","7,334",1,"4,557.90"
 Maribyrnong,2015,1 North West Metro,2015,December,"8,147.90","6,908",1,"8,147.90"
 Maroondah,2023,2 Eastern,2023,December,"4,656.90","5,452",1,"4,656.90"
 Yarra Ranges,2014,2 Eastern,2014,December,"3,522.50","5,353",1,"3,522.50"
 Greater Geelong,2022,4 Western,2022,December,"5,201.00","14,378",1,"5,201.00"
 Wodonga,2021,2 Eastern,2021,December,"5,714.40","2,469",1,"5,714.40"
 Greater Shepparton,2018,2 Eastern,2018,December,"9,271.80","6,196",1,"9,271.80"
 East Gippsland,2017,2 Eastern,2017,December,"6,428.10","2,971",1,"6,428.10"
 Monash,2014,2 Eastern,2014,December,"3,698.60","6,885",1,"3,698.60"
 Manningham,2017,2 Eastern,2017,December,"2,980.00","3,699",1,"2,980.00"
 Loddon,2022,4 Western,2022,December,"4,323.70",335,1,"4,323.70"
 Port Phillip,2019,3 Southern Metro,2019,December,"8,748.30","9,779",1,"8,748.30"
 Swan Hill,2020,4 Western,2020,December,"8,456.20","1,818",1,"8,456.20"
 Moira,2023,2 Eastern,2023,December,"5,719.20","1,757",1,"5,719.20"
 Hume,2016,1 North West Metro,2016,December,"8,529.70","17,660",1,"8,529.70"
 Mitchell,2020,2 Eastern,2020,December,"6,679.40","3,211",1,"6,679.40"
 Hobsons Bay,2023,1 North West Metro,2023,December,"4,875.90","4,540",1,"4,875.90"
 Whittlesea,2023,1 North West Metro,2023,December,"3,920.00","9,589",1,"3,920.00"
 Ballarat,2021,4 Western,2021,December,"6,635.00","7,531",1,"6,635.00"
 Towong,2022,2 Eastern,2022,December,"2,098.10",130,1,"2,098.10"
 Glen Eira,2014,3 Southern Metro,2014,December,"3,014.00","4,331",1,"3,014.00"
 Buloke,2015,4 Western,2015,December,"2,822.70",178,1,"2,822.70"
 Darebin,2022,1 North West Metro,2022,December,"6,178.80","9,298",1,"6,178.80"
 Boroondara,2019,2 Eastern,2019,December,"3,438.10","6,177",1,"3,438.10"
 Kingston,2018,3 Southern Metro,2018,December,"5,276.90","8,532",1,"5,276.90"
 Wodonga,2022,2 Eastern,2022,December,"6,158.70","2,691",1,"6,158.70"
 Golden Plains,2018,4 Western,2018,December,"2,194.80",509,1,"2,194.80"
 Mansfield,2022,2 Eastern,2022,December,"2,660.90",275,1,"2,660.90"
 Campaspe,2022,4 Western,2022,December,"6,670.80","2,571",1,"6,670.80"
 Mildura,2019,4 Western,2019,December,"9,775.60","5,549",1,"9,775.60"
 Yarriambiack,2016,4 Western,2016,December,"4,894.00",330,1,"4,894.00"
 East Gippsland,2015,2 Eastern,2015,December,"7,013.90","3,147",1,"7,013.90"
 Hindmarsh,2022,4 Western,2022,December,"3,518.50",197,1,"3,518.50"
 Hume,2015,1 North West Metro,2015,December,"7,508.00","14,879",1,"7,508.00"
 Melbourne,2019,1 North West Metro,2019,December,"15,972.00","26,985",1,"15,972.00"
 Pyrenees,2020,4 Western,2020,December,"4,917.80",371,1,"4,917.80"
 Moonee Valley,2017,1 North West Metro,2017,December,"5,363.50","6,668",1,"5,363.50"
 Frankston,2019,3 Southern Metro,2019,December,"7,772.80","11,035",1,"7,772.80"
 Southern Grampians,2018,4 Western,2018,December,"6,819.70","1,111",1,"6,819.70"
 Wellington,2021,2 Eastern,2021,December,"6,463.70","2,939",1,"6,463.70"
 Knox,2017,2 Eastern,2017,December,"5,219.60","8,431",1,"5,219.60"
 West Wimmera,2022,4 Western,2022,December,"2,435.30",96,1,"2,435.30"
 Wangaratta,2015,2 Eastern,2015,December,"5,788.30","1,629",1,"5,788.30"
 Greater Bendigo,2022,4 Western,2022,December,"6,129.00","7,517",1,"6,129.00"
 Macedon Ranges,2023,4 Western,2023,December,"2,833.00","1,498",1,"2,833.00"
 Glen Eira,2016,3 Southern Metro,2016,December,"3,819.40","5,675",1,"3,819.40"
 Mildura,2016,4 Western,2016,December,"9,314.30","5,091",1,"9,314.30"
 Campaspe,2021,4 Western,2021,December,"6,328.50","2,440",1,"6,328.50"
 Frankston,2014,3 Southern Metro,2014,December,"7,801.40","10,624",1,"7,801.40"
 Loddon,2016,4 Western,2016,December,"5,054.20",382,1,"5,054.20"
 Justice Institutions and Immigration Facilities,2014,Justice Institutions and Immigration Facilities,2014,December,,719,1,
 Greater Shepparton,2020,2 Eastern,2020,December,"8,790.20","6,019",1,"8,790.20"
 Gannawarra,2019,4 Western,2019,December,"5,964.80",630,1,"5,964.80"
 Colac-Otway,2023,4 Western,2023,December,"4,935.90","1,101",1,"4,935.90"
 Nillumbik,2023,1 North West Metro,2023,December,"1,858.40","1,176",1,"1,858.40"
 Murrindindi,2019,2 Eastern,2019,December,"4,091.70",603,1,"4,091.70"
 Melton,2021,1 North West Metro,2021,December,"4,932.60","8,945",1,"4,932.60"
 Moyne,2019,4 Western,2019,December,"2,971.10",505,1,"2,971.10"
 Yarra Ranges,2020,2 Eastern,2020,December,"3,984.90","6,331",1,"3,984.90"
 South Gippsland,2023,2 Eastern,2023,December,"4,914.90","1,521",1,"4,914.90"
 Alpine,2015,2 Eastern,2015,December,"2,872.30",357,1,"2,872.30"
 Unincorporated Vic,2015,Unincorporated Vic,2015,December,,92,1,
 Bayside,2014,3 Southern Metro,2014,December,"3,237.60","3,231",1,"3,237.60"
 Merri-bek,2015,1 North West Metro,2015,December,"6,651.00","11,165",1,"6,651.00"
 Kingston,2020,3 Southern Metro,2020,December,"5,273.40","8,606",1,"5,273.40"
 Queenscliffe,2022,4 Western,2022,December,"2,795.00",90,1,"2,795.00"
 Warrnambool,2019,4 Western,2019,December,"7,418.00","2,604",1,"7,418.00"
 Moorabool,2021,4 Western,2021,December,"4,257.50","1,614",1,"4,257.50"
 Whittlesea,2021,1 North West Metro,2021,December,"4,033.10","9,350",1,"4,033.10"
 Yarra,2022,1 North West Metro,2022,December,"9,819.00","9,063",1,"9,819.00"
 Mount Alexander,2017,4 Western,2017,December,"3,974.70",767,1,"3,974.70"
 Hobsons Bay,2021,1 North West Metro,2021,December,"4,933.50","4,552",1,"4,933.50"
 Indigo,2020,2 Eastern,2020,December,"2,588.40",443,1,"2,588.40"
 Manningham,2015,2 Eastern,2015,December,"2,776.80","3,354",1,"2,776.80"
 Casey,2020,3 Southern Metro,2020,December,"4,760.30","17,326",1,"4,760.30"
 Latrobe,2020,2 Eastern,2020,December,"12,537.50","9,618",1,"12,537.50"
 Loddon,2019,4 Western,2019,December,"4,889.20",373,1,"4,889.20"
 Baw Baw,2019,2 Eastern,2019,December,"6,672.00","3,606",1,"6,672.00"
 Mitchell,2023,2 Eastern,2023,December,"5,060.30","2,767",1,"5,060.30"
 Stonnington,2014,3 Southern Metro,2014,December,"6,760.50","7,159",1,"6,760.50"
 Mornington Peninsula,2014,3 Southern Metro,2014,December,"4,908.00","7,681",1,"4,908.00"
 Maroondah,2019,2 Eastern,2019,December,"5,082.90","5,996",1,"5,082.90"
 Benalla,2015,2 Eastern,2015,December,"5,817.70",810,1,"5,817.70"
 Glenelg,2021,4 Western,2021,December,"5,982.70","1,200",1,"5,982.70"
 Southern Grampians,2016,4 Western,2016,December,"6,121.70",987,1,"6,121.70"
 East Gippsland,2021,2 Eastern,2021,December,"7,401.40","3,588",1,"7,401.40"
 Mildura,2022,4 Western,2022,December,"9,128.60","5,223",1,"9,128.60"
 Campaspe,2019,4 Western,2019,December,"7,653.20","2,918",1,"7,653.20"
 Latrobe,2014,2 Eastern,2014,December,"10,541.70","7,815",1,"10,541.70"
 Monash,2015,2 Eastern,2015,December,"3,977.80","7,525",1,"3,977.80"
 Port Phillip,2023,3 Southern Metro,2023,December,"8,869.30","9,861",1,"8,869.30"
 Central Goldfields,2015,4 Western,2015,December,"6,532.80",846,1,"6,532.80"
 Baw Baw,2016,2 Eastern,2016,December,"5,925.40","2,921",1,"5,925.40"
 Kingston,2014,3 Southern Metro,2014,December,"4,650.20","7,171",1,"4,650.20"
 Bass Coast,2018,2 Eastern,2018,December,"4,600.50","1,660",1,"4,600.50"
 Maribyrnong,2022,1 North West Metro,2022,December,"7,785.10","6,814",1,"7,785.10"
 Justice Institutions and Immigration Facilities,2022,Justice Institutions and Immigration Facilities,2022,December,,"1,011",1,
 Knox,2018,2 Eastern,2018,December,"4,968.60","8,072",1,"4,968.60"
 Surf Coast,2019,4 Western,2019,December,"2,931.60","1,003",1,"2,931.60"
 Unincorporated Vic,2022,Unincorporated Vic,2022,December,,89,1,
 Greater Shepparton,2022,2 Eastern,2022,December,"8,123.30","5,599",1,"8,123.30"
 Darebin,2018,1 North West Metro,2018,December,"7,385.60","11,603",1,"7,385.60"
 Southern Grampians,2019,4 Western,2019,December,"5,769.90",945,1,"5,769.90"
 Boroondara,2023,2 Eastern,2023,December,"3,522.40","6,137",1,"3,522.40"
 Glenelg,2022,4 Western,2022,December,"5,478.80","1,098",1,"5,478.80"
 Nillumbik,2021,1 North West Metro,2021,December,"2,162.30","1,372",1,"2,162.30"
 Golden Plains,2022,4 Western,2022,December,"1,769.90",448,1,"1,769.90"
 Mansfield,2018,2 Eastern,2018,December,"3,638.20",333,1,"3,638.20"
 Frankston,2020,3 Southern Metro,2020,December,"7,591.20","10,794",1,"7,591.20"
 Moira,2015,2 Eastern,2015,December,"3,769.50","1,104",1,"3,769.50"
 Casey,2019,3 Southern Metro,2019,December,"4,764.70","16,772",1,"4,764.70"
 Merri-bek,2020,1 North West Metro,2020,December,"5,990.70","10,785",1,"5,990.70"
 Latrobe,2018,2 Eastern,2018,December,"13,105.60","9,906",1,"13,105.60"
 Hindmarsh,2018,4 Western,2018,December,"4,463.20",254,1,"4,463.20"
 Swan Hill,2015,4 Western,2015,December,"7,725.10","1,614",1,"7,725.10"
 Campaspe,2015,4 Western,2015,December,"6,227.80","2,331",1,"6,227.80"
 Whittlesea,2019,1 North West Metro,2019,December,"5,337.20","12,066",1,"5,337.20"
 Hobsons Bay,2019,1 North West Metro,2019,December,"5,216.10","4,998",1,"5,216.10"
 Strathbogie,2019,2 Eastern,2019,December,"4,098.30",447,1,"4,098.30"
 Mitchell,2017,2 Eastern,2017,December,"7,106.50","3,059",1,"7,106.50"
 Glen Eira,2023,3 Southern Metro,2023,December,"3,930.50","6,086",1,"3,930.50"
 Horsham,2018,4 Western,2018,December,"7,849.90","1,575",1,"7,849.90"
 Wodonga,2014,2 Eastern,2014,December,"6,333.20","2,430",1,"6,333.20"
 Hepburn,2019,4 Western,2019,December,"4,495.50",724,1,"4,495.50"
 Greater Bendigo,2018,4 Western,2018,December,"6,655.70","7,733",1,"6,655.70"
 West Wimmera,2018,4 Western,2018,December,"3,229.10",128,1,"3,229.10"
 Wyndham,2014,1 North West Metro,2014,December,"5,040.40","10,157",1,"5,040.40"
 Mansfield,2015,2 Eastern,2015,December,"3,974.20",339,1,"3,974.20"
 Whitehorse,2018,2 Eastern,2018,December,"3,583.10","6,250",1,"3,583.10"
 Brimbank,2019,1 North West Metro,2019,December,"7,325.50","15,147",1,"7,325.50"
 Indigo,2023,2 Eastern,2023,December,"2,602.40",457,1,"2,602.40"
 Yarriambiack,2015,4 Western,2015,December,"4,614.70",315,1,"4,614.70"
 Corangamite,2019,4 Western,2019,December,"3,234.20",523,1,"3,234.20"
 Monash,2023,2 Eastern,2023,December,"5,139.30","10,252",1,"5,139.30"
 Port Phillip,2015,3 Southern Metro,2015,December,"9,200.90","9,788",1,"9,200.90"
 Wellington,2019,2 Eastern,2019,December,"7,328.30","3,274",1,"7,328.30"
 Greater Shepparton,2014,2 Eastern,2014,December,"8,806.50","5,629",1,"8,806.50"
 Alpine,2016,2 Eastern,2016,December,"2,122.80",267,1,"2,122.80"
 Towong,2021,2 Eastern,2021,December,"2,602.70",161,1,"2,602.70"
 Ballarat,2022,4 Western,2022,December,"6,911.50","8,014",1,"6,911.50"
 Greater Bendigo,2020,4 Western,2020,December,"6,747.40","8,094",1,"6,747.40"
 West Wimmera,2020,4 Western,2020,December,"3,279.90",131,1,"3,279.90"
 Greater Dandenong,2016,3 Southern Metro,2016,December,"9,657.20","15,473",1,"9,657.20"
 Macedon Ranges,2017,4 Western,2017,December,"3,300.60","1,598",1,"3,300.60"
 Maribyrnong,2023,1 North West Metro,2023,December,"8,189.50","7,660",1,"8,189.50"
 Unincorporated Vic,2023,Unincorporated Vic,2023,December,,96,1,
 Glen Eira,2018,3 Southern Metro,2018,December,"3,264.70","4,975",1,"3,264.70"
 Central Goldfields,2019,4 Western,2019,December,"6,682.10",892,1,"6,682.10"
 Casey,2017,3 Southern Metro,2017,December,"4,638.60","15,073",1,"4,638.60"
 Moorabool,2014,4 Western,2014,December,"4,683.60","1,455",1,"4,683.60"
 Pyrenees,2021,4 Western,2021,December,"4,305.00",328,1,"4,305.00"
 Golden Plains,2014,4 Western,2014,December,"2,234.60",467,1,"2,234.60"
 Mildura,2015,4 Western,2015,December,"8,641.70","4,680",1,"8,641.70"
 Latrobe,2023,2 Eastern,2023,December,"11,063.70","8,642",1,"11,063.70"
 Benalla,2014,2 Eastern,2014,December,"5,892.90",819,1,"5,892.90"
 Glenelg,2020,4 Western,2020,December,"5,385.20","1,080",1,"5,385.20"
 Colac-Otway,2021,4 Western,2021,December,"5,302.80","1,183",1,"5,302.80"
 Melton,2019,1 North West Metro,2019,December,"5,483.40","9,077",1,"5,483.40"
 Mornington Peninsula,2022,3 Southern Metro,2022,December,"3,909.50","6,633",1,"3,909.50"
 Murrindindi,2021,2 Eastern,2021,December,"3,679.20",557,1,"3,679.20"
 Stonnington,2019,3 Southern Metro,2019,December,"7,956.90","9,055",1,"7,956.90"
 Mitchell,2022,2 Eastern,2022,December,"4,799.20","2,479",1,"4,799.20"
 Queenscliffe,2016,4 Western,2016,December,"4,233.50",124,1,"4,233.50"
 Warrnambool,2021,4 Western,2021,December,"6,398.00","2,267",1,"6,398.00"
 Wangaratta,2019,2 Eastern,2019,December,"5,985.30","1,762",1,"5,985.30"
 Wyndham,2022,1 North West Metro,2022,December,"4,295.00","13,277",1,"4,295.00"
 Pyrenees,2022,4 Western,2022,December,"3,450.50",264,1,"3,450.50"
 Banyule,2020,1 North West Metro,2020,December,"5,146.10","6,705",1,"5,146.10"
 Indigo,2019,2 Eastern,2019,December,"2,571.70",434,1,"2,571.70"
 Bayside,2015,3 Southern Metro,2015,December,"3,596.40","3,642",1,"3,596.40"
 Merri-bek,2023,1 North West Metro,2023,December,"5,506.50","9,959",1,"5,506.50"
 Alpine,2022,2 Eastern,2022,December,"2,623.80",346,1,"2,623.80"
 Gannawarra,2015,4 Western,2015,December,"4,328.00",456,1,"4,328.00"
 Hepburn,2023,4 Western,2023,December,"3,181.10",530,1,"3,181.10"
 Horsham,2022,4 Western,2022,December,"7,808.40","1,588",1,"7,808.40"
 Mitchell,2021,2 Eastern,2021,December,"4,988.70","2,480",1,"4,988.70"
 Nillumbik,2022,1 North West Metro,2022,December,"1,851.20","1,167",1,"1,851.20"
 Maroondah,2017,2 Eastern,2017,December,"5,420.60","6,300",1,"5,420.60"
 Greater Geelong,2020,4 Western,2020,December,"6,218.00","16,542",1,"6,218.00"
 Unincorporated Vic,2016,Unincorporated Vic,2016,December,,121,1,
 East Gippsland,2019,2 Eastern,2019,December,"7,677.40","3,644",1,"7,677.40"
 Casey,2023,3 Southern Metro,2023,December,"4,368.70","17,110",1,"4,368.70"
 Manningham,2019,2 Eastern,2019,December,"3,013.20","3,823",1,"3,013.20"
 Moira,2021,2 Eastern,2021,December,"5,515.90","1,675",1,"5,515.90"
 Maribyrnong,2021,1 North West Metro,2021,December,"8,099.80","6,997",1,"8,099.80"
 Port Phillip,2021,3 Southern Metro,2021,December,"9,084.70","9,397",1,"9,084.70"
 Glenelg,2018,4 Western,2018,December,"5,182.70","1,031",1,"5,182.70"
 Central Goldfields,2017,4 Western,2017,December,"6,507.60",859,1,"6,507.60"
 Bass Coast,2016,2 Eastern,2016,December,"6,185.80","2,070",1,"6,185.80"
 Surf Coast,2017,4 Western,2017,December,"3,156.40",996,1,"3,156.40"
 Darebin,2016,1 North West Metro,2016,December,"8,526.60","13,227",1,"8,526.60"
 Boroondara,2021,2 Eastern,2021,December,"3,257.60","5,531",1,"3,257.60"
 Golden Plains,2016,4 Western,2016,December,"2,934.20",646,1,"2,934.20"
 Mansfield,2020,2 Eastern,2020,December,"3,788.80",371,1,"3,788.80"
 Mornington Peninsula,2016,3 Southern Metro,2016,December,"5,643.60","9,116",1,"5,643.60"
 Brimbank,2014,1 North West Metro,2014,December,"6,915.00","13,724",1,"6,915.00"
 Corangamite,2014,4 Western,2014,December,"2,900.90",474,1,"2,900.90"
 Yarriambiack,2018,4 Western,2018,December,"5,001.50",335,1,"5,001.50"
 Whitehorse,2015,2 Eastern,2015,December,"3,468.30","5,781",1,"3,468.30"
 Hindmarsh,2020,4 Western,2020,December,"5,469.30",310,1,"5,469.30"
 Glenelg,2017,4 Western,2017,December,"6,277.10","1,243",1,"6,277.10"
 Strathbogie,2017,2 Eastern,2017,December,"4,158.80",438,1,"4,158.80"
 Murrindindi,2015,2 Eastern,2015,December,"3,675.60",509,1,"3,675.60"
 Buloke,2014,4 Western,2014,December,"2,841.40",180,1,"2,841.40"
 Wellington,2023,2 Eastern,2023,December,"6,810.60","3,142",1,"6,810.60"
 Bass Coast,2014,2 Eastern,2014,December,"6,253.70","1,996",1,"6,253.70"
 Warrnambool,2015,4 Western,2015,December,"6,343.20","2,157",1,"6,343.20"
 Mitchell,2019,2 Eastern,2019,December,"6,771.20","3,140",1,"6,771.20"
 Greater Bendigo,2016,4 Western,2016,December,"7,066.20","7,933",1,"7,066.20"
 West Wimmera,2016,4 Western,2016,December,"2,743.20",108,1,"2,743.20"
 Hobsons Bay,2022,1 North West Metro,2022,December,"5,069.60","4,654",1,"5,069.60"
 Surf Coast,2015,4 Western,2015,December,"3,915.60","1,160",1,"3,915.60"
 Whittlesea,2022,1 North West Metro,2022,December,"3,755.40","8,899",1,"3,755.40"
 Macedon Ranges,2021,4 Western,2021,December,"2,845.00","1,468",1,"2,845.00"
 Kingston,2023,3 Southern Metro,2023,December,"5,647.60","9,163",1,"5,647.60"
 Corangamite,2017,4 Western,2017,December,"4,349.20",708,1,"4,349.20"
 Brimbank,2017,1 North West Metro,2017,December,"6,426.00","13,245",1,"6,426.00"
 Loddon,2023,4 Western,2023,December,"4,722.30",366,1,"4,722.30"
 Whitehorse,2016,2 Eastern,2016,December,"3,745.60","6,354",1,"3,745.60"
 Banyule,2014,1 North West Metro,2014,December,"5,440.10","6,806",1,"5,440.10"
 Merri-bek,2017,1 North West Metro,2017,December,"6,006.50","10,518",1,"6,006.50"
 Mount Alexander,2014,4 Western,2014,December,"3,626.80",671,1,"3,626.80"
 Casey,2016,3 Southern Metro,2016,December,"5,818.00","18,198",1,"5,818.00"
 Nillumbik,2020,1 North West Metro,2020,December,"2,531.00","1,628",1,"2,531.00"
 Indigo,2016,2 Eastern,2016,December,"1,973.40",319,1,"1,973.40"
 Gannawarra,2017,4 Western,2017,December,"4,187.90",444,1,"4,187.90"
 Colac-Otway,2017,4 Western,2017,December,"6,390.40","1,380",1,"6,390.40"
 Alpine,2021,2 Eastern,2021,December,"2,931.80",386,1,"2,931.80"
 Strathbogie,2015,2 Eastern,2015,December,"3,528.30",359,1,"3,528.30"
 Melton,2023,1 North West Metro,2023,December,"4,530.30","9,362",1,"4,530.30"
 Murrindindi,2017,2 Eastern,2017,December,"3,820.90",546,1,"3,820.90"
 Yarra Ranges,2022,2 Eastern,2022,December,"3,002.80","4,726",1,"3,002.80"
 Maroondah,2015,2 Eastern,2015,December,"5,123.70","5,791",1,"5,123.70"
 Maribyrnong,2019,1 North West Metro,2019,December,"7,717.40","6,904",1,"7,717.40"
 South Gippsland,2021,2 Eastern,2021,December,"3,896.30","1,184",1,"3,896.30"
 Greater Geelong,2014,4 Western,2014,December,"6,615.30","15,066",1,"6,615.30"
 Queenscliffe,2020,4 Western,2020,December,"3,198.70",99,1,"3,198.70"
 Warrnambool,2017,4 Western,2017,December,"7,673.80","2,649",1,"7,673.80"
 Cardinia,2014,3 Southern Metro,2014,December,"4,385.10","3,862",1,"4,385.10"
 Mount Alexander,2019,4 Western,2019,December,"4,625.30",911,1,"4,625.30"
 Yarra,2020,1 North West Metro,2020,December,"11,753.30","11,361",1,"11,753.30"
 Moorabool,2023,4 Western,2023,December,"4,542.80","1,792",1,"4,542.80"
 Loddon,2020,4 Western,2020,December,"5,106.40",391,1,"5,106.40"
 Ararat,2019,4 Western,2019,December,"7,205.60",853,1,"7,205.60"
 Towong,2014,2 Eastern,2014,December,"2,474.10",148,1,"2,474.10"
 Moonee Valley,2015,1 North West Metro,2015,December,"5,786.40","6,957",1,"5,786.40"
 Mornington Peninsula,2018,3 Southern Metro,2018,December,"4,885.20","8,137",1,"4,885.20"
 Greater Geelong,2019,4 Western,2019,December,"6,337.90","16,487",1,"6,337.90"
 Moyne,2016,4 Western,2016,December,"2,933.60",491,1,"2,933.60"
 Darebin,2014,1 North West Metro,2014,December,"7,339.90","10,974",1,"7,339.90"
 Pyrenees,2014,4 Western,2014,December,"4,909.90",346,1,"4,909.90"
 Manningham,2020,2 Eastern,2020,December,"2,679.20","3,429",1,"2,679.20"
 East Gippsland,2023,2 Eastern,2023,December,"7,494.90","3,702",1,"7,494.90"
 Swan Hill,2019,4 Western,2019,December,"8,744.80","1,872",1,"8,744.80"
 Hindmarsh,2014,4 Western,2014,December,"2,515.40",147,1,"2,515.40"
 Hume,2023,1 North West Metro,2023,December,"5,122.60","13,364",1,"5,122.60"
 Whittlesea,2020,1 North West Metro,2020,December,"5,250.60","12,131",1,"5,250.60"
 Latrobe,2017,2 Eastern,2017,December,"12,360.20","9,281",1,"12,360.20"
 Hobsons Bay,2020,1 North West Metro,2020,December,"4,712.50","4,486",1,"4,712.50"
 Horsham,2014,4 Western,2014,December,"7,985.60","1,577",1,"7,985.60"
 Wodonga,2018,2 Eastern,2018,December,"5,738.90","2,384",1,"5,738.90"
 Hepburn,2015,4 Western,2015,December,"3,808.50",584,1,"3,808.50"
 Bass Coast,2020,2 Eastern,2020,December,"5,247.80","2,044",1,"5,247.80"
 Merri-bek,2019,1 North West Metro,2019,December,"6,045.90","10,842",1,"6,045.90"
 Towong,2018,2 Eastern,2018,December,"2,918.00",178,1,"2,918.00"
 Ballarat,2017,4 Western,2017,December,"8,483.10","8,954",1,"8,483.10"
 Surf Coast,2021,4 Western,2021,December,"2,855.40","1,075",1,"2,855.40"
 Macedon Ranges,2015,4 Western,2015,December,"3,273.50","1,518",1,"3,273.50"
 Nillumbik,2018,1 North West Metro,2018,December,"2,547.20","1,644",1,"2,547.20"
 Mitchell,2016,2 Eastern,2016,December,"7,723.40","3,228",1,"7,723.40"
